cust_id,gender,age,region,city,signup_date
C002293,F,26,Western Cape,Cape Town,2019-08-02
C002294,F,27,Free State,Bloemfontein,2019-05-19
C002295,F,33,Eastern Cape,Gqeberha,2021-04-12
C002296,F,18,Mpumalanga,Nelspruit,2021-11-22
C002297,M,46,Western Cape,Cape Town,2019-05-21
C002298,F,31,KwaZulu-Natal,Durban,2020-12-13
C002299,M,63,KwaZulu-Natal,Pietermaritzburg,2023-08-27
C002300,M,19,Northern Cape,Kimberley,2022-06-04
C002301,F,52,Free State,Bloemfontein,2022-02-17
C002302,M,50,Western Cape,Paarl,2019-08-18
C002303,F,28,North West,Rustenburg,2023-10-17
C002304,F,28,KwaZulu-Natal,Pietermaritzburg,2022-07-20
C002305,M,22,KwaZulu-Natal,Pietermaritzburg,2021-07-29
C002306,M,22,Free State,Bloemfontein,2022-09-07
C002307,M,33,North West,Rustenburg,2019-12-02
C002308,F,33,North West,Rustenburg,2023-01-23
C002309,M,16,Gauteng,Midrand,2020-10-18
C002310,F,61,Northern Cape,Kimberley,2019-03-31
C002311,F,30,Northern Cape,Kimberley,2020-05-27
C002312,F,34,KwaZulu-Natal,Pietermaritzburg,2021-03-11
C002313,X,25,Free State,Bloemfontein,2021-08-21
C002314,F,30,Eastern Cape,East London,2020-05-16
C002315,M,29,Free State,Bloemfontein,2023-09-24
C002316,M,33,Limpopo,Polokwane,2020-08-01
C002317,M,33,Limpopo,Polokwane,2019-09-13
C002318,M,43,Free State,Bloemfontein,2020-05-02
C002319,M,36,Free State,Bloemfontein,2021-05-26
C002320,F,41,Free State,Bloemfontein,2019-04-09
C002321,F,33,Eastern Cape,Gqeberha,2019-07-21
C002322,M,36,Western Cape,Cape Town,2019-12-11
C002323,F,30,Eastern Cape,Gqeberha,2021-05-07
C002324,F,45,Mpumalanga,Nelspruit,2024-09-15
C002325,F,37,Northern Cape,Kimberley,2022-06-29
C002326,F,31,North West,Rustenburg,2019-06-29
C002327,F,31,North West,Rustenburg,2019-06-01
C002328,F,32,North West,Rustenburg,2019-08-15
C002329,M,33,Free State,Bloemfontein,2019-05-26
C002330,F,32,Mpumalanga,Nelspruit,2022-01-11
C002331,X,26,North West,Rustenburg,2023-05-19
C002332,X,42,KwaZulu-Natal,Pietermaritzburg,2021-08-09
C002333,F,43,Western Cape,Paarl,2021-06-11
C002334,M,54,KwaZulu-Natal,Durban,2022-07-26
C002335,M,26,Free State,Bloemfontein,2021-02-08
C002336,M,41,North West,Rustenburg,2023-11-07
C002337,F,16,Free State,Bloemfontein,2023-02-12
C002338,F,43,Northern Cape,Kimberley,2024-11-23
C002339,F,16,KwaZulu-Natal,Pietermaritzburg,2019-07-05
C002340,M,21,Free State,Bloemfontein,2021-08-07
C002341,X,37,Northern Cape,Kimberley,2024-02-26
C002342,M,26,Western Cape,Stellenbosch,2023-01-12
C002343,M,24,North West,Rustenburg,2023-08-26
C002344,X,27,Western Cape,Cape Town,2021-10-22
C002345,M,42,Northern Cape,Kimberley,2021-05-03
C002346,F,22,KwaZulu-Natal,Pietermaritzburg,2023-07-07
C002347,M,32,Limpopo,Polokwane,2021-10-23
C002348,F,28,Mpumalanga,Nelspruit,2021-06-10
C002349,F,43,Eastern Cape,Gqeberha,2021-05-20
C002350,M,43,Free State,Bloemfontein,2019-09-28
C002351,M,16,Mpumalanga,Nelspruit,2023-09-16
C002352,F,46,North West,Rustenburg,2024-02-08
C002353,M,26,Gauteng,Johannesburg,2019-03-05
C002354,F,36,Free State,Bloemfontein,2021-05-31
C002355,F,22,North West,Rustenburg,2023-01-10
C002356,F,37,Limpopo,Polokwane,2019-11-25
C002357,M,64,Gauteng,Pretoria,2020-10-24
C002358,M,35,Western Cape,Cape Town,2024-10-07
C002359,F,27,North West,Rustenburg,2023-09-04
C002360,F,30,Eastern Cape,Gqeberha,2024-04-04
C002361,F,16,Mpumalanga,Nelspruit,2024-11-24
C002362,F,50,Northern Cape,Kimberley,2023-02-01
C002363,M,37,Gauteng,Midrand,2020-09-02
C002364,M,20,Free State,Bloemfontein,2024-09-18
C002365,M,21,Western Cape,Stellenbosch,2021-09-03
C002366,F,33,North West,Rustenburg,2022-03-26
C002367,M,44,Free State,Bloemfontein,2022-04-14
C002368,F,19,North West,Rustenburg,2022-04-16
C002369,F,46,KwaZulu-Natal,Durban,2022-04-21
C002370,M,32,Western Cape,Cape Town,2023-08-29
C002371,M,22,North West,Rustenburg,2019-12-09
C002372,M,27,Limpopo,Polokwane,2021-08-24
C002373,M,54,Western Cape,Paarl,2022-07-01
C002374,M,16,Mpumalanga,Nelspruit,2022-05-05
C002375,M,24,Eastern Cape,East London,2023-05-05
C002376,F,44,Gauteng,Midrand,2021-01-02
C002377,F,36,KwaZulu-Natal,Pietermaritzburg,2024-08-29
C002378,F,24,Mpumalanga,Nelspruit,2019-02-02
C002379,F,45,Western Cape,Stellenbosch,2023-05-08
C002380,F,45,Eastern Cape,East London,2020-01-07
C002381,F,37,KwaZulu-Natal,Pietermaritzburg,2022-08-14
C002382,M,26,Mpumalanga,Nelspruit,2019-02-21
C002383,M,28,North West,Rustenburg,2020-05-25
C002384,M,36,North West,Rustenburg,2021-05-07
C002385,F,17,Mpumalanga,Nelspruit,2019-08-03
C002386,M,49,Gauteng,Johannesburg,2020-12-19
C002387,F,53,Northern Cape,Kimberley,2022-10-21
C002388,F,30,Western Cape,Paarl,2019-12-21
C002389,F,37,Eastern Cape,East London,2022-10-01
C002390,F,47,North West,Rustenburg,2021-10-21
C002391,F,56,KwaZulu-Natal,Durban,2024-01-13
C002392,M,52,Western Cape,Paarl,2022-10-28
C002393,M,16,Gauteng,Johannesburg,2021-09-03
C002394,M,29,Eastern Cape,Gqeberha,2023-12-13
C002395,F,39,Free State,Bloemfontein,2020-01-12
C002396,M,27,Free State,Bloemfontein,2022-05-27
C002397,M,54,Gauteng,Pretoria,2020-05-07
C002398,F,53,Western Cape,Stellenbosch,2021-09-13
C002399,M,23,Gauteng,Pretoria,2021-11-09
C002400,M,31,KwaZulu-Natal,Durban,2022-08-03
C002401,F,24,Limpopo,Polokwane,2020-11-14
C002402,F,31,Gauteng,Soweto,2022-12-20
C002403,M,30,Western Cape,Stellenbosch,2020-01-30
C002404,F,44,Free State,Bloemfontein,2020-01-02
C002405,F,22,Limpopo,Polokwane,2019-08-25
C002406,F,16,Northern Cape,Kimberley,2021-11-19
C002407,M,16,Limpopo,Polokwane,2021-06-22
C002408,F,21,Northern Cape,Kimberley,2023-12-13
C002409,F,25,Mpumalanga,Nelspruit,2021-01-09
C002410,F,35,Free State,Bloemfontein,2022-06-26
C002411,M,20,Eastern Cape,Gqeberha,2024-10-14
C002412,M,18,Western Cape,Paarl,2022-09-10
C002413,M,22,Mpumalanga,Nelspruit,2024-02-19
C002414,F,20,Northern Cape,Kimberley,2022-01-20
C002415,F,26,Eastern Cape,Gqeberha,2020-02-06
C002416,M,26,Eastern Cape,East London,2021-09-11
C002417,F,41,Gauteng,Pretoria,2023-07-08
C002418,M,21,Limpopo,Polokwane,2019-09-11
C002419,M,29,KwaZulu-Natal,Pietermaritzburg,2021-11-17
C002420,F,26,Gauteng,Pretoria,2022-02-08
C002421,X,43,Gauteng,Johannesburg,2024-07-21
C002422,M,31,Eastern Cape,Gqeberha,2024-11-10
C002423,F,46,Free State,Bloemfontein,2022-08-24
C002424,M,19,Free State,Bloemfontein,2020-04-08
C002425,F,32,Mpumalanga,Nelspruit,2020-03-22
C002426,M,26,Free State,Bloemfontein,2022-08-04
C002427,F,18,North West,Rustenburg,2020-03-05
C002428,F,32,KwaZulu-Natal,Pietermaritzburg,2023-01-15
C002429,M,54,KwaZulu-Natal,Pietermaritzburg,2024-10-19
C002430,F,23,Free State,Bloemfontein,2020-02-14
C002431,F,31,Gauteng,Soweto,2024-07-04
C002432,M,17,Mpumalanga,Nelspruit,2019-03-26
C002433,F,16,Western Cape,Stellenbosch,2021-11-23
C002434,F,24,Northern Cape,Kimberley,2021-04-24
C002435,F,28,Northern Cape,Kimberley,2022-05-20
C002436,F,28,Free State,Bloemfontein,2021-11-24
C002437,F,30,KwaZulu-Natal,Durban,2022-04-13
C002438,M,16,Eastern Cape,Gqeberha,2019-09-22
C002439,M,25,Eastern Cape,East London,2023-07-31
C002440,F,39,Free State,Bloemfontein,2024-08-29
C002441,M,17,Gauteng,Pretoria,2021-11-05
C002442,M,29,Western Cape,Cape Town,2024-02-20
C002443,M,37,North West,Rustenburg,2019-09-26
C002444,M,24,Gauteng,Midrand,2023-05-23
C002445,M,37,Free State,Bloemfontein,2020-12-11
C002446,M,16,North West,Rustenburg,2023-01-06
C002447,M,44,Gauteng,Johannesburg,2022-05-29
C002448,M,37,Northern Cape,Kimberley,2019-04-07
C002449,F,34,Free State,Bloemfontein,2021-02-07
C002450,F,46,Eastern Cape,East London,2021-08-10
C002451,M,29,Mpumalanga,Nelspruit,2023-11-17
C002452,F,26,Mpumalanga,Nelspruit,2019-08-29
C002453,F,49,Free State,Bloemfontein,2024-09-06
C002454,F,55,Gauteng,Midrand,2019-04-16
C002455,F,25,Northern Cape,Kimberley,2020-06-13
C002456,M,32,Gauteng,Soweto,2019-11-08
C002457,M,46,North West,Rustenburg,2024-05-01
C002458,F,32,Eastern Cape,Gqeberha,2022-05-27
C002459,F,40,Free State,Bloemfontein,2023-04-17
C002460,F,42,Mpumalanga,Nelspruit,2023-02-15
C002461,F,26,Northern Cape,Kimberley,2022-07-09
C002462,M,38,Western Cape,Paarl,2020-10-17
C002463,M,33,North West,Rustenburg,2019-10-13
C002464,M,18,Limpopo,Polokwane,2021-08-12
C002465,M,21,Eastern Cape,Gqeberha,2021-06-18
C002466,X,25,Eastern Cape,East London,2021-08-14
C002467,M,44,Mpumalanga,Nelspruit,2024-12-19
C002468,M,45,Western Cape,Cape Town,2019-10-09
C002469,F,42,Free State,Bloemfontein,2022-11-20
C002470,F,38,Mpumalanga,Nelspruit,2019-12-09
C002471,M,38,Free State,Bloemfontein,2022-07-19
C002472,F,36,Free State,Bloemfontein,2023-01-20
C002473,F,38,Free State,Bloemfontein,2019-03-20
C002474,X,39,Free State,Bloemfontein,2021-10-05
C002475,M,16,North West,Rustenburg,2020-12-03
C002476,F,24,North West,Rustenburg,2021-12-03
C002477,F,21,Northern Cape,Kimberley,2021-12-05
C002478,F,46,Gauteng,Pretoria,2021-10-31
C002479,M,53,KwaZulu-Natal,Pietermaritzburg,2022-11-06
C002480,F,16,North West,Rustenburg,2020-03-16
C002481,M,52,Limpopo,Polokwane,2024-02-21
C002482,M,34,Eastern Cape,Gqeberha,2024-01-17
C002483,M,45,Limpopo,Polokwane,2021-09-30
C002484,M,39,Free State,Bloemfontein,2024-06-11
C002485,F,50,North West,Rustenburg,2020-08-24
C002486,F,36,Limpopo,Polokwane,2020-03-26
C002487,M,17,Free State,Bloemfontein,2020-09-08
C002488,F,32,Limpopo,Polokwane,2023-09-07
C002489,F,39,Western Cape,Cape Town,2019-10-29
C002490,F,30,Mpumalanga,Nelspruit,2020-10-28
C002491,F,41,Western Cape,Cape Town,2019-11-15
C002492,F,32,Gauteng,Pretoria,2021-08-31
C002493,M,26,Gauteng,Pretoria,2020-10-30
C002494,M,20,Gauteng,Johannesburg,2023-11-25
C002495,M,28,Gauteng,Pretoria,2023-08-06
C002496,M,35,Gauteng,Pretoria,2024-04-21
C002497,F,16,KwaZulu-Natal,Pietermaritzburg,2021-06-23
C002498,M,24,Northern Cape,Kimberley,2022-03-09
C002499,M,16,Gauteng,Pretoria,2024-02-26
C002500,F,26,Mpumalanga,Nelspruit,2023-04-11
C002501,M,47,North West,Rustenburg,2024-09-09
C002502,F,19,North West,Rustenburg,2024-11-18
C002503,F,41,Eastern Cape,Gqeberha,2019-06-15
C002504,F,67,Gauteng,Midrand,2020-05-29
C002505,F,50,Eastern Cape,East London,2023-04-06
C002506,F,35,Limpopo,Polokwane,2019-08-04
C002507,M,43,Mpumalanga,Nelspruit,2019-07-06
C002508,M,17,Western Cape,Paarl,2019-10-29
C002509,F,16,KwaZulu-Natal,Durban,2019-06-07
C002510,M,33,Limpopo,Polokwane,2022-12-28
C002511,F,38,Mpumalanga,Nelspruit,2020-08-26
C002512,M,46,KwaZulu-Natal,Pietermaritzburg,2024-08-26
C002513,F,26,North West,Rustenburg,2019-08-11
C002514,F,35,North West,Rustenburg,2021-09-26
C002515,M,35,Eastern Cape,Gqeberha,2022-12-22
C002516,M,31,Free State,Bloemfontein,2021-02-27
C002517,M,32,Free State,Bloemfontein,2023-04-18
C002518,M,23,Mpumalanga,Nelspruit,2024-01-15
C002519,M,36,KwaZulu-Natal,Pietermaritzburg,2022-10-31
C002520,F,35,KwaZulu-Natal,Pietermaritzburg,2022-08-21
C002521,F,28,Eastern Cape,Gqeberha,2022-06-14
C002522,F,41,Western Cape,Stellenbosch,2024-12-15
C002523,F,45,Limpopo,Polokwane,2023-09-07
C002524,F,41,Northern Cape,Kimberley,2019-05-12
C002525,M,20,Eastern Cape,Gqeberha,2023-08-19
C002526,F,34,North West,Rustenburg,2019-12-28
C002527,M,22,Free State,Bloemfontein,2024-03-20
C002528,M,34,Western Cape,Stellenbosch,2020-12-11
C002529,M,22,Free State,Bloemfontein,2023-02-27
C002530,M,48,Free State,Bloemfontein,2023-06-06
C002531,F,42,Gauteng,Soweto,2021-02-18
C002532,F,47,Free State,Bloemfontein,2024-10-10
C002533,M,46,Western Cape,Stellenbosch,2022-02-23
C002534,M,30,North West,Rustenburg,2021-07-14
C002535,F,28,Free State,Bloemfontein,2021-12-10
C002536,F,54,KwaZulu-Natal,Durban,2020-11-05
C002537,M,31,Gauteng,Soweto,2019-08-25
C002538,M,17,Limpopo,Polokwane,2024-11-19
C002539,F,45,Mpumalanga,Nelspruit,2023-11-13
C002540,F,35,Eastern Cape,East London,2023-11-19
C002541,M,51,Northern Cape,Kimberley,2024-06-22
C002542,F,36,Western Cape,Paarl,2022-09-02
C002543,M,33,Mpumalanga,Nelspruit,2024-11-25
C002544,F,51,Free State,Bloemfontein,2024-11-27
C002545,M,16,KwaZulu-Natal,Durban,2020-06-27
C002546,F,26,KwaZulu-Natal,Pietermaritzburg,2021-08-22
C002547,F,22,Free State,Bloemfontein,2019-07-29
C002548,M,16,Gauteng,Soweto,2023-03-18
C002549,F,43,Limpopo,Polokwane,2019-09-01
C002550,M,26,Eastern Cape,Gqeberha,2023-07-30
C002551,F,44,Mpumalanga,Nelspruit,2023-10-28
C002552,M,38,Free State,Bloemfontein,2021-06-19
C002553,M,40,Northern Cape,Kimberley,2022-10-15
C002554,M,28,Gauteng,Pretoria,2024-09-09
C002555,F,24,Free State,Bloemfontein,2023-07-14
C002556,M,34,Free State,Bloemfontein,2021-08-23
C002557,M,44,KwaZulu-Natal,Pietermaritzburg,2024-06-05
C002558,M,32,Mpumalanga,Nelspruit,2019-03-29
C002559,F,25,Eastern Cape,Gqeberha,2020-05-10
C002560,F,19,Mpumalanga,Nelspruit,2020-12-18
C002561,F,35,Northern Cape,Kimberley,2021-03-08
C002562,M,26,North West,Rustenburg,2023-01-12
C002563,X,32,Limpopo,Polokwane,2023-10-02
C002564,F,30,Mpumalanga,Nelspruit,2019-04-27
C002565,M,28,North West,Rustenburg,2020-07-22
C002566,M,37,Northern Cape,Kimberley,2023-11-27
C002567,F,40,Mpumalanga,Nelspruit,2022-01-13
C002568,F,57,Northern Cape,Kimberley,2020-11-10
C002569,M,42,Northern Cape,Kimberley,2021-08-29
C002570,M,52,Western Cape,Stellenbosch,2022-08-20
C002571,F,23,Free State,Bloemfontein,2022-07-27
C002572,M,16,Eastern Cape,East London,2023-12-22
C002573,M,33,Northern Cape,Kimberley,2024-12-04
C002574,M,43,Mpumalanga,Nelspruit,2023-11-05
C002575,M,41,North West,Rustenburg,2019-08-16
C002576,M,48,Eastern Cape,Gqeberha,2021-07-12
C002577,M,16,North West,Rustenburg,2021-11-27
C002578,F,48,Gauteng,Johannesburg,2022-10-10
C002579,M,37,Northern Cape,Kimberley,2024-10-01
C002580,F,16,KwaZulu-Natal,Durban,2021-09-05
C002581,M,42,Free State,Bloemfontein,2021-01-31
C002582,F,35,Mpumalanga,Nelspruit,2024-05-24
C002583,M,38,Mpumalanga,Nelspruit,2023-06-10
C002584,F,45,Western Cape,Cape Town,2021-10-01
C002585,F,38,Free State,Bloemfontein,2024-07-28
C002586,F,16,Free State,Bloemfontein,2020-10-24
C002587,M,31,Mpumalanga,Nelspruit,2020-06-10
C002588,M,16,KwaZulu-Natal,Pietermaritzburg,2019-02-16
C002589,F,41,Mpumalanga,Nelspruit,2019-06-28
C002590,M,50,Limpopo,Polokwane,2024-03-08
C002591,M,18,Mpumalanga,Nelspruit,2019-06-15
C002592,F,25,North West,Rustenburg,2023-08-02
C002593,M,22,Eastern Cape,Gqeberha,2019-06-09
C002594,F,28,Eastern Cape,Gqeberha,2020-05-19
C002595,F,38,North West,Rustenburg,2021-02-06
C002596,M,28,North West,Rustenburg,2020-04-15
C002597,F,41,North West,Rustenburg,2019-10-04
C002598,M,46,Free State,Bloemfontein,2024-12-05
C002599,M,46,Limpopo,Polokwane,2021-06-06
C002600,M,20,Gauteng,Pretoria,2021-07-15
C002601,M,50,Free State,Bloemfontein,2023-07-10
C002602,M,51,KwaZulu-Natal,Durban,2024-06-24
C002603,X,52,North West,Rustenburg,2020-10-15
C002604,F,31,Western Cape,Stellenbosch,2021-09-19
C002605,F,24,North West,Rustenburg,2021-11-15
C002606,M,21,North West,Rustenburg,2020-07-24
C002607,F,20,Free State,Bloemfontein,2019-10-06
C002608,F,33,Mpumalanga,Nelspruit,2024-07-10
C002609,F,43,Limpopo,Polokwane,2023-03-10
C002610,M,49,Mpumalanga,Nelspruit,2023-01-27
C002611,F,27,Mpumalanga,Nelspruit,2020-11-26
C002612,F,33,KwaZulu-Natal,Durban,2022-12-17
C002613,F,32,Mpumalanga,Nelspruit,2019-10-24
C002614,F,25,Northern Cape,Kimberley,2019-09-16
C002615,M,42,KwaZulu-Natal,Pietermaritzburg,2024-09-21
C002616,F,37,KwaZulu-Natal,Pietermaritzburg,2020-05-15
C002617,M,35,KwaZulu-Natal,Pietermaritzburg,2023-08-13
C002618,M,37,Northern Cape,Kimberley,2020-09-01
C002619,F,40,North West,Rustenburg,2022-11-29
C002620,M,40,Eastern Cape,Gqeberha,2022-09-02
C002621,M,23,Northern Cape,Kimberley,2023-05-03
C002622,M,44,Mpumalanga,Nelspruit,2024-09-19
C002623,F,36,Eastern Cape,East London,2021-07-20
C002624,F,28,North West,Rustenburg,2024-03-11
C002625,X,36,Northern Cape,Kimberley,2020-10-15
C002626,M,37,North West,Rustenburg,2024-10-11
C002627,M,46,Free State,Bloemfontein,2021-12-30
C002628,M,20,Western Cape,Cape Town,2024-01-23
C002629,F,49,Western Cape,Paarl,2023-12-13
C002630,M,33,North West,Rustenburg,2022-10-21
C002631,F,27,Mpumalanga,Nelspruit,2024-10-11
C002632,M,27,Mpumalanga,Nelspruit,2023-01-18
C002633,F,21,Gauteng,Midrand,2022-08-18
C002634,F,16,Northern Cape,Kimberley,2020-07-08
C002635,M,41,Western Cape,Cape Town,2021-04-04
C002636,M,57,Limpopo,Polokwane,2019-01-14
C002637,M,16,Northern Cape,Kimberley,2023-04-22
C002638,F,22,KwaZulu-Natal,Durban,2022-08-21
C002639,F,42,Free State,Bloemfontein,2023-03-07
C002640,X,32,North West,Rustenburg,2022-10-08
C002641,F,43,KwaZulu-Natal,Pietermaritzburg,2020-06-25
C002642,F,32,Gauteng,Johannesburg,2024-12-29
C002643,M,26,Free State,Bloemfontein,2021-08-11
C002644,F,30,North West,Rustenburg,2023-03-12
C002645,M,16,Limpopo,Polokwane,2019-10-21
C002646,F,19,Eastern Cape,East London,2022-07-30
C002647,M,44,Limpopo,Polokwane,2021-05-30
C002648,M,47,Gauteng,Pretoria,2024-07-24
C002649,M,50,Eastern Cape,Gqeberha,2023-07-29
C002650,M,38,North West,Rustenburg,2024-08-08
C002651,F,16,Eastern Cape,East London,2020-11-18
C002652,M,25,Northern Cape,Kimberley,2022-12-16
C002653,M,49,Free State,Bloemfontein,2022-10-18
C002654,M,52,Northern Cape,Kimberley,2020-07-03
C002655,M,49,Limpopo,Polokwane,2020-12-18
C002656,M,30,Eastern Cape,East London,2023-01-17
C002657,M,17,Northern Cape,Kimberley,2019-11-19
C002658,M,33,KwaZulu-Natal,Pietermaritzburg,2021-05-26
C002659,F,33,Eastern Cape,East London,2023-06-12
C002660,M,52,Mpumalanga,Nelspruit,2024-01-17
C002661,M,36,North West,Rustenburg,2022-07-14
C002662,F,33,Western Cape,Stellenbosch,2023-01-05
C002663,M,34,Northern Cape,Kimberley,2023-12-13
C002664,M,38,Eastern Cape,Gqeberha,2020-05-21
C002665,F,41,Eastern Cape,Gqeberha,2023-01-26
C002666,M,24,Western Cape,Paarl,2023-05-31
C002667,M,20,Gauteng,Soweto,2023-11-25
C002668,M,49,Limpopo,Polokwane,2022-08-24
C002669,F,16,Limpopo,Polokwane,2019-12-06
C002670,M,53,Gauteng,Johannesburg,2019-04-21
C002671,F,16,Northern Cape,Kimberley,2022-09-07
C002672,M,26,Free State,Bloemfontein,2020-08-29
C002673,F,45,Gauteng,Johannesburg,2021-03-15
C002674,M,33,North West,Rustenburg,2021-10-08
C002675,M,17,Western Cape,Cape Town,2023-06-23
C002676,M,38,Mpumalanga,Nelspruit,2021-02-15
C002677,M,34,Mpumalanga,Nelspruit,2022-06-24
C002678,M,30,North West,Rustenburg,2021-12-26
C002679,M,26,North West,Rustenburg,2019-04-29
C002680,F,33,Northern Cape,Kimberley,2023-02-23
C002681,M,26,Gauteng,Soweto,2022-03-14
C002682,M,62,Eastern Cape,Gqeberha,2020-04-28
C002683,X,30,Eastern Cape,East London,2023-06-18
C002684,X,29,Eastern Cape,East London,2019-08-07
C002685,M,27,KwaZulu-Natal,Durban,2020-07-29
C002686,M,54,KwaZulu-Natal,Durban,2020-06-07
C002687,M,16,Northern Cape,Kimberley,2022-12-04
C002688,F,37,Northern Cape,Kimberley,2024-12-08
C002689,M,30,Mpumalanga,Nelspruit,2024-01-16
C002690,M,16,Free State,Bloemfontein,2019-10-31
C002691,M,23,Free State,Bloemfontein,2019-05-23
C002692,M,37,Mpumalanga,Nelspruit,2023-09-25
C002693,F,23,North West,Rustenburg,2022-06-19
C002694,F,36,Eastern Cape,Gqeberha,2021-02-24
C002695,M,54,Free State,Bloemfontein,2024-04-27
C002696,F,35,Northern Cape,Kimberley,2020-01-26
C002697,F,16,Northern Cape,Kimberley,2019-10-04
C002698,F,23,KwaZulu-Natal,Durban,2021-12-30
C002699,M,30,KwaZulu-Natal,Pietermaritzburg,2020-08-12
C002700,M,29,Western Cape,Stellenbosch,2020-05-23
C002701,F,35,Gauteng,Midrand,2022-10-02
C002702,F,37,Mpumalanga,Nelspruit,2020-10-29
C002703,F,54,Eastern Cape,Gqeberha,2022-07-05
C002704,F,33,Gauteng,Pretoria,2022-05-26
C002705,M,19,Western Cape,Stellenbosch,2023-10-04
C002706,M,47,Free State,Bloemfontein,2024-11-07
C002707,F,48,North West,Rustenburg,2022-10-09
C002708,M,36,Limpopo,Polokwane,2020-09-20
C002709,F,30,Free State,Bloemfontein,2022-06-15
C002710,F,40,Western Cape,Cape Town,2021-11-22
C002711,M,30,KwaZulu-Natal,Durban,2021-09-16
C002712,M,16,North West,Rustenburg,2021-01-25
C002713,M,40,Mpumalanga,Nelspruit,2019-06-21
C002714,F,44,North West,Rustenburg,2020-06-24
C002715,F,50,Free State,Bloemfontein,2022-07-18
C002716,F,24,KwaZulu-Natal,Durban,2019-06-04
C002717,M,36,Free State,Bloemfontein,2019-12-10
C002718,X,36,Northern Cape,Kimberley,2022-06-03
C002719,F,34,Western Cape,Cape Town,2024-12-20
C002720,M,34,North West,Rustenburg,2020-01-01
C002721,M,33,Northern Cape,Kimberley,2019-06-21
C002722,M,36,North West,Rustenburg,2021-02-04
C002723,F,42,Limpopo,Polokwane,2019-06-15
C002724,M,48,Eastern Cape,East London,2024-05-16
C002725,F,24,North West,Rustenburg,2023-09-21
C002726,M,31,Western Cape,Cape Town,2019-09-13
C002727,M,28,Mpumalanga,Nelspruit,2019-08-10
C002728,M,26,Eastern Cape,Gqeberha,2022-03-30
C002729,M,16,Free State,Bloemfontein,2021-06-06
C002730,M,33,Free State,Bloemfontein,2023-02-27
C002731,M,39,Gauteng,Pretoria,2024-07-24
C002732,M,31,Northern Cape,Kimberley,2021-01-01
C002733,M,33,Mpumalanga,Nelspruit,2023-09-22
C002734,F,38,Limpopo,Polokwane,2020-12-30
C002735,X,50,Gauteng,Pretoria,2020-05-24
C002736,M,28,North West,Rustenburg,2024-10-26
C002737,M,19,Northern Cape,Kimberley,2020-07-03
C002738,M,32,North West,Rustenburg,2019-11-10
C002739,M,56,KwaZulu-Natal,Durban,2022-07-21
C002740,F,19,Western Cape,Paarl,2022-07-28
C002741,M,41,Eastern Cape,East London,2021-12-01
C002742,F,47,Gauteng,Pretoria,2019-07-11
C002743,F,16,Free State,Bloemfontein,2019-09-13
C002744,F,38,Free State,Bloemfontein,2023-07-18
C002745,F,40,Free State,Bloemfontein,2019-12-14
C002746,F,30,Northern Cape,Kimberley,2020-08-27
C002747,M,25,Limpopo,Polokwane,2023-10-25
C002748,F,26,Eastern Cape,Gqeberha,2021-01-10
C002749,M,29,North West,Rustenburg,2021-01-25
C002750,F,29,Eastern Cape,Gqeberha,2024-06-29
C002751,M,27,Mpumalanga,Nelspruit,2023-10-16
C002752,M,29,Northern Cape,Kimberley,2023-04-01
C002753,F,47,Northern Cape,Kimberley,2020-02-20
C002754,M,18,Free State,Bloemfontein,2020-09-15
C002755,M,16,Free State,Bloemfontein,2022-08-05
C002756,M,47,Eastern Cape,Gqeberha,2024-01-11
C002757,F,31,Free State,Bloemfontein,2022-01-11
C002758,M,28,Northern Cape,Kimberley,2023-06-17
C002759,M,32,North West,Rustenburg,2020-12-15
C002760,F,36,Limpopo,Polokwane,2021-03-11
C002761,M,27,KwaZulu-Natal,Durban,2022-08-25
C002762,F,39,Eastern Cape,Gqeberha,2022-05-26
C002763,M,21,KwaZulu-Natal,Durban,2019-09-30
C002764,F,29,Western Cape,Stellenbosch,2021-05-01
C002765,F,16,Gauteng,Midrand,2024-02-19
C002766,X,47,Mpumalanga,Nelspruit,2022-03-14
C002767,M,31,Mpumalanga,Nelspruit,2023-06-17
C002768,M,41,Western Cape,Cape Town,2023-12-16
C002769,M,39,Mpumalanga,Nelspruit,2020-09-20
C002770,F,40,Western Cape,Cape Town,2020-05-29
