txn_id,date,store_id,product_id,qty,unit_price,promo_applied,channel,payment_method,cust_id
T00006789,2025-07-30,S021,P00043,4,32.07,0,In-Store,Cash,C005908
T00006790,03-08-2025,S025,P00070,3,280.41,0,Online,Card,C011406
T00006791,2025/04/16,S002,P00186,2,338.2,0,In-Store,Card,C007109
T00006792,04-07-2025,S020,P00312,1,110.87,0,Online,Card,
T00006793,08/25/2025,S017,P00190,1,152.72,1,In-Store,EFT,C001346
T00006794,2025-04-24,S020,P00336,1,111.53,1,In-Store,Card,C002538
T00006795,01/09/2025,S020,P00359,2,1838.57,0,In-Store,Card,C006124
T00006796,2025-05-13,S024,P00126,4,383.08,0,Online,Cash,
T00006797,03/03/2025,S003,P00197,4,150.56,1,In-Store,Cash,C009658
T00006798,07/26/2025,S008,P00302,1,194.25,0,In-Store,Card,
T00006799,09/23/2025,S013,P00155,4,1526.23,0,In-Store,Card,C002659
T00006800,11-10-2025,S023,P00021,4,43.08,0,In-Store,EFT,
T00006801,2025/01/14,S017,P00170,4,938.41,0,In-Store,Card,
T00006802,11/13/2025,S016,P00294,2,691.82,1,Online,EFT,C010456
T00006803,2025-11-08,S009,P00386,2,1367.22,0,Click&Collect,Card,
T00006804,21-04-2025,S004,P00087,1,610.59,0,In-Store,Card,C010351
T00006805,2025-02-16,S010,P00246,2,690.09,0,In-Store,Card,C006808
T00006806,21-01-2025,S012,P00241,1,555.61,0,In-Store,Cash,C011134
T00006807,2025/04/24,S003,P00200,1,149.76,0,In-Store,Cash,C010402
T00006808,04-03-2025,S005,P00349,3,162.5,0,In-Store,Card,C009964
T00006809,11/07/2025,S020,P00306,3,1750.04,0,Online,Card,
T00006810,2025/09/25,S007,P00022,1,141.56,0,Online,Card,C000536
T00006811,2025/01/18,S006,P00113,2,2384.48,0,Online,Card,
T00006812,2025-03-22,S003,P00012,3,342.7,0,In-Store,Card,C007078
T00006813,2025/02/11,S011,P00343,1,1395.89,0,In-Store,Cash,C008756
T00006814,06/02/2025,S002,P00207,4,390.82,0,In-Store,Card,
T00006815,2025/10/22,S013,P00250,1,303.93,0,In-Store,Cash,
T00006816,12/06/2025,S002,P00085,4,192.11,1,In-Store,EFT,C005482
T00006817,08/01/2025,S003,P00106,3,214.46,0,In-Store,Cash,C010172
T00006818,13-06-2025,S025,P00106,2,219.5,0,In-Store,EFT,
T00006819,2025/12/25,S011,P00040,2,244.59,0,In-Store,Card,C009280
T00006820,2025-09-29,S008,P00161,4,128.79,0,Online,Card,C002448
T00006821,14-02-2025,S004,P00201,3,487.81,0,In-Store,Card,C003482
T00006822,2025/08/13,S012,P00293,3,281.22,0,In-Store,Card,C004828
T00006823,2025/01/01,S006,P00306,1,1698.11,0,In-Store,Card,C007915
T00006824,08/16/2025,S006,P00148,3,1099.73,1,In-Store,EFT,
T00006825,2025-03-05,S009,P00131,1,121.94,0,In-Store,EFT,C004026
T00006826,2025-04-11,S004,P00004,1,787.51,0,In-Store,Card,C011253
T00006827,10/27/2025,S013,P00386,1,1594.46,0,In-Store,EFT,C001155
T00006828,2025/07/19,S011,P00073,2,1413.49,0,In-Store,EFT,
T00006829,2025-11-27,S011,P00215,3,93.62,0,In-Store,EFT,C011366
T00006830,23-03-2025,S020,P00235,2,313.71,0,In-Store,Cash,C002727
T00006831,08/09/2025,S002,P00341,1,224.8,0,Online,Cash,
T00006832,2025-06-08,S007,P00050,3,668.86,0,In-Store,Cash,C011744
T00006833,2025/05/31,S009,P00050,3,600.25,0,In-Store,Cash,C004414
T00006834,2025-05-10,S010,P00399,4,447.61,0,Online,Cash,C000991
T00006835,06/06/2025,S001,P00219,2,1307.83,0,In-Store,Card,C004413
T00006836,11/26/2025,S007,P00073,3,1296.4,0,Online,EFT,C007234
T00006837,06/20/2025,S007,P00392,4,68.92,1,In-Store,EFT,
T00006838,2025/01/08,S023,P00282,4,286.27,1,In-Store,Card,C011787
T00006839,24-06-2025,S003,P00174,3,1566.42,1,Online,Card,C011108
T00006840,12/13/2025,S013,P00083,2,15.76,1,Online,Cash,C001588
T00006841,31-05-2025,S005,P00312,4,121.83,1,In-Store,Cash,C001109
T00006842,2025/09/08,S025,P00310,4,1179.6,0,In-Store,Card,C007694
T00006843,2025-08-10,S013,P00283,3,688.37,0,In-Store,Cash,C011178
T00006844,27-06-2025,S009,P00303,4,19.65,0,In-Store,Card,
T00006845,11/14/2025,S024,P00137,3,1638.44,1,In-Store,Cash,
T00006846,2025/02/10,S017,P00331,1,141.04,0,Online,Card,C001327
T00006847,2025-11-27,S005,P00333,1,16.06,0,In-Store,Card,C005666
T00006848,15-07-2025,S018,P00038,1,201.46,0,In-Store,EFT,C009155
T00006849,01/16/2025,S019,P00178,2,70.0,1,In-Store,Cash,C003345
T00006850,2025/08/27,S013,P00337,1,35.14,0,In-Store,Card,C011182
T00006851,08/02/2025,S002,P00154,4,914.77,0,In-Store,EFT,C002281
T00006852,04/01/2025,S019,P00137,1,2006.76,0,In-Store,Card,C011422
T00006853,2025/06/16,S009,P00266,4,82.81,0,Online,Card,C008370
T00006854,18-06-2025,S003,P00039,4,98.1,0,Online,Cash,C003619
T00006855,2025/11/30,S011,P00086,2,24.19,1,In-Store,EFT,C008965
T00006856,05/02/2025,S013,P00078,2,460.92,0,In-Store,Card,C005135
T00006857,2025-06-28,S003,P00363,3,158.89,1,In-Store,Cash,C009771
T00006858,2025-03-31,S006,P00096,1,522.83,1,Online,Card,
T00006859,08/24/2025,S016,P00027,2,533.42,0,In-Store,Cash,C004883
T00006860,15-09-2025,S017,P00210,3,413.84,0,In-Store,Card,
T00006861,23-12-2025,S004,P00359,1,1956.24,0,In-Store,Card,
T00006862,2025-12-22,S007,P00027,3,468.29,0,In-Store,Card,
T00006863,2025-11-12,S021,P00217,3,53.94,0,Online,Cash,C011695
T00006864,2025/10/06,S003,P00392,2,97.79,0,In-Store,EFT,C006862
T00006865,18-10-2025,S015,P00268,1,115.89,1,In-Store,Card,C002673
T00006866,2025/01/31,S011,P00233,1,41.25,0,Online,Card,C003114
T00006867,2025-12-21,S019,P00383,3,592.63,1,Online,Card,C001777
T00006868,09/06/2025,S001,P00026,2,107.09,0,In-Store,Wallet,
T00006869,2025/03/21,S005,P00385,1,234.78,0,In-Store,Card,C000519
T00006870,30-08-2025,S021,P00073,3,1341.54,0,In-Store,Card,C001333
T00006871,2025/01/10,S008,P00342,1,89.83,0,In-Store,Cash,C010852
T00006872,12/18/2025,S010,P00301,4,686.65,0,In-Store,EFT,C007558
T00006873,2025/09/04,S018,P00306,1,1944.15,0,In-Store,Card,
T00006874,02-12-2025,S012,P00161,2,143.01,0,In-Store,Card,C001621
T00006875,2025-10-14,S012,P00228,4,52.1,0,In-Store,Card,C009779
T00006876,2025-04-29,S002,P00215,3,60.83,1,In-Store,Card,
T00006877,2025/06/15,S016,P00091,1,2118.57,0,In-Store,Cash,C002144
T00006878,2025-07-03,S004,P00389,2,83.04,0,In-Store,Card,
T00006879,07/23/2025,S011,P00177,3,1809.71,0,In-Store,Card,C003078
T00006880,2025-02-01,S009,P00297,3,43.29,0,Click&Collect,Card,C007945
T00006881,2025/07/29,S017,P00232,2,1819.7,0,In-Store,Card,C001877
T00006882,2025-06-02,S017,P00027,2,480.01,0,In-Store,Card,
T00006883,2025-12-21,S017,P00098,3,2451.81,0,In-Store,Card,
T00006884,28-10-2025,S016,P00394,1,951.39,0,Online,Cash,C010149
T00006885,09-04-2025,S008,P00242,2,480.82,0,Click&Collect,Card,C006511
T00006886,2025/02/14,S009,P00141,3,49.02,0,In-Store,Card,
T00006887,12-10-2025,S023,P00226,2,533.1,0,In-Store,Card,C005701
T00006888,2025-03-17,S018,P00214,1,49.68,0,In-Store,Cash,C004317
T00006889,2025/02/22,S019,P00288,4,18.53,0,In-Store,Cash,C010075
T00006890,2025-12-18,S022,P00373,2,2100.41,0,In-Store,EFT,C003923
T00006891,12/12/2025,S002,P00253,2,32.61,0,Online,Card,C006207
T00006892,04/04/2025,S001,P00061,1,1872.19,0,In-Store,Card,
T00006893,06/26/2025,S001,P00346,1,1129.64,1,In-Store,Cash,C004820
T00006894,2025/11/25,S013,P00055,1,92.42,0,Click&Collect,Card,
T00006895,17-01-2025,S018,P00168,1,1329.9,0,Online,Card,C011179
T00006896,22-11-2025,S024,P00092,1,717.62,0,In-Store,Card,C010916
T00006897,2025/03/31,S016,P00231,3,455.44,0,In-Store,Card,C003568
T00006898,06-10-2025,S019,P00378,1,306.39,0,In-Store,Card,C009081
T00006899,2025/10/21,S024,P00243,1,1962.78,0,In-Store,Card,C007232
T00006900,30-09-2025,S005,P00005,2,7.62,1,In-Store,Card,
T00006901,18-01-2025,S017,P00140,4,482.33,0,In-Store,Card,
T00006902,2025/01/02,S017,P00096,1,645.49,0,In-Store,Card,C006539
T00006903,05-11-2025,S006,P00265,3,112.54,0,In-Store,Card,C008909
T00006904,2025/02/13,S012,P00154,2,654.71,1,In-Store,Card,C005165
T00006905,2025-04-08,S002,P00133,4,388.84,0,In-Store,Card,
T00006906,09/12/2025,S013,P00378,4,283.8,0,In-Store,Cash,C005482
T00006907,2025-12-13,S014,P00312,3,137.31,0,In-Store,EFT,C009836
T00006908,08-10-2025,S010,P00217,4,54.6,0,In-Store,Cash,C008605
T00006909,06/08/2025,S013,P00364,4,258.25,1,Online,Card,
T00006910,24-06-2025,S016,P00282,3,334.8,0,In-Store,Card,C011481
T00006911,04/05/2025,S024,P00102,4,110.66,0,Online,Card,C005837
T00006912,12-04-2025,S010,P00143,1,75.93,0,In-Store,Card,C003362
T00006913,2025/10/15,S018,P00235,3,246.43,1,In-Store,Card,C009897
T00006914,03/31/2025,S011,P00142,1,731.36,0,In-Store,Card,C007634
T00006915,09/20/2025,S023,P00345,2,4.33,1,Click&Collect,Card,C003982
T00006916,18-08-2025,S015,P00161,3,122.02,1,In-Store,Cash,C005919
T00006917,05/12/2025,S019,P00234,3,19.59,0,In-Store,Card,C003833
T00006918,2025-03-05,S008,P00025,3,252.75,0,In-Store,Card,C007449
T00006919,26-02-2025,S017,P00169,3,497.62,1,In-Store,Card,C001072
T00006920,06/05/2025,S007,P00122,3,27.32,0,Online,EFT,C003747
T00006921,2025-03-26,S015,P00278,1,99.09,1,In-Store,Cash,C003595
T00006922,2025-07-03,S005,P00353,3,93.3,0,Online,Card,C011866
T00006923,2025-07-12,S015,P00161,2,148.2,0,In-Store,Card,
T00006924,2025-02-01,S005,P00012,2,345.8,0,Online,Card,
T00006925,14-10-2025,S013,P00192,3,100.32,0,In-Store,Card,C001035
T00006926,2025-03-23,S013,P00173,2,1634.69,0,Online,Card,
T00006927,2025-12-14,S021,P00398,2,44.25,0,Click&Collect,Wallet,C006138
T00006928,14-08-2025,S003,P00065,2,1291.2,0,In-Store,Cash,C004573
T00006929,07-04-2025,S006,P00152,2,97.15,0,Online,Cash,C009198
T00006930,19-10-2025,S018,P00019,4,20.7,0,In-Store,EFT,C006243
T00006931,02/09/2025,S023,P00363,3,182.09,0,In-Store,Card,C001286
T00006932,2025-06-06,S021,P00311,1,103.28,0,In-Store,Card,C007454
T00006933,12/19/2025,S014,P00297,2,37.86,0,In-Store,Card,
T00006934,2025-11-05,S007,P00245,1,97.06,0,In-Store,Card,C000932
T00006935,08/24/2025,S011,P00169,4,459.19,1,Online,Cash,C000968
T00006936,2025-12-13,S022,P00313,4,435.89,0,Online,Card,C008191
T00006937,02/22/2025,S006,P00361,4,408.21,0,Online,Card,
T00006938,11/14/2025,S025,P00069,2,778.38,0,Online,Cash,C000276
T00006939,2025-03-13,S007,P00061,1,1611.18,1,Online,Card,C005405
T00006940,2025-10-20,S013,P00256,4,74.78,0,In-Store,Card,C005881
T00006941,2025/07/07,S015,P00382,2,7.3,1,Online,Cash,C011682
T00006942,2025-04-27,S008,P00259,3,1193.67,1,In-Store,Card,C002315
T00006943,2025-03-01,S004,P00283,2,718.68,0,In-Store,Card,C010861
T00006944,28-10-2025,S008,P00132,2,146.71,0,Click&Collect,Card,C007903
T00006945,2025-02-03,S001,P00219,2,1455.36,0,Click&Collect,Card,C005625
T00006946,2025/03/15,S016,P00058,1,705.0,0,In-Store,Card,
T00006947,25-08-2025,S007,P00180,1,366.2,0,Online,Card,
T00006948,2025-06-17,S012,P00354,2,126.63,0,In-Store,EFT,C001079
T00006949,07/19/2025,S008,P00372,1,881.43,0,In-Store,EFT,
T00006950,2025/12/10,S006,P00238,1,2025.47,0,Click&Collect,EFT,C007310
T00006951,2025/04/13,S024,P00324,2,72.84,0,In-Store,Card,C004419
T00006952,16-12-2025,S009,P00181,4,279.28,1,In-Store,Card,C005043
T00006953,01/12/2025,S015,P00220,1,0.0,1,In-Store,Card,C011518
T00006954,2025/02/01,S009,P00144,3,1249.11,0,Click&Collect,EFT,C009313
T00006955,2025/08/11,S011,P00327,4,950.47,0,In-Store,EFT,C000729
T00006956,2025-04-02,S007,P00021,4,34.01,1,Online,Card,
T00006957,07-07-2025,S025,P00224,1,151.16,0,In-Store,Card,C001663
T00006958,2025-01-24,S016,P00123,3,38.25,0,In-Store,Cash,
T00006959,12-01-2025,S010,P00292,1,561.74,1,Online,Card,C009148
T00006960,2025/11/10,S014,P00212,4,572.07,0,Online,Card,C011972
T00006961,2025/08/06,S024,P00255,4,140.81,0,In-Store,Card,C001967
T00006962,09/15/2025,S016,P00290,4,225.82,0,In-Store,Wallet,C000153
T00006963,12/27/2025,S024,P00078,4,429.96,0,In-Store,Card,C008319
T00006964,2025-06-07,S017,P00311,3,99.22,0,In-Store,Card,C009702
T00006965,03/11/2025,S018,P00087,2,698.6,0,Click&Collect,Card,C003139
T00006966,2025/10/20,S010,P00254,2,1191.23,0,Online,Card,C007427
T00006967,2025-06-08,S014,P00289,4,89.46,0,Click&Collect,Card,C002768
T00006968,2025-03-06,S016,P00046,3,557.8,0,Click&Collect,Card,C010498
T00006969,2025-05-06,S021,P00113,2,1986.88,0,In-Store,EFT,C004488
T00006970,10-12-2025,S019,P00084,4,45.2,1,In-Store,Card,C011926
T00006971,01/18/2025,S009,P00358,3,48.55,0,In-Store,Card,C004342
T00006972,03/08/2025,S011,P00132,1,140.07,0,In-Store,Card,C001156
T00006973,2025/08/26,S010,P00213,4,312.44,0,In-Store,Cash,C011737
T00006974,08/11/2025,S025,P00166,3,491.71,1,In-Store,Card,C004240
T00006975,2025/10/28,S006,P00056,1,651.97,0,In-Store,Card,
T00006976,13-06-2025,S015,P00073,3,1386.64,0,In-Store,Card,C009689
T00006977,22-01-2025,S007,P00307,1,340.73,0,Click&Collect,Card,C007629
T00006978,2025-04-01,S004,P00151,4,1104.46,0,In-Store,Card,
T00006979,23-03-2025,S004,P00300,3,1673.41,0,Online,Card,C001280
T00006980,2025/05/11,S001,P00326,2,771.32,0,Click&Collect,EFT,C005315
T00006981,12-04-2025,S022,P00261,2,629.25,0,In-Store,Card,C011227
T00006982,2025/12/07,S021,P00069,4,725.52,0,In-Store,EFT,C010304
T00006983,12/30/2025,S001,P00364,1,267.86,1,In-Store,Card,C011026
T00006984,05/19/2025,S007,P00242,1,508.39,0,In-Store,Card,C003571
T00006985,03/25/2025,S011,P00299,4,70.29,0,Click&Collect,Card,C009101
T00006986,2025/11/17,S004,P00372,3,985.5,0,In-Store,Card,C006428
T00006987,14-11-2025,S010,P00309,3,358.79,0,Online,Cash,C004705
T00006988,01/25/2025,S024,P00189,1,160.0,0,In-Store,Card,C005198
T00006989,2025/12/20,S010,P00202,4,1680.98,0,In-Store,EFT,C004251
T00006990,06/24/2025,S013,P00012,3,364.93,0,In-Store,Card,C004033
T00006991,23-03-2025,S022,P00306,2,1770.86,0,In-Store,Card,C000562
T00006992,2025/09/30,S001,P00092,3,721.63,0,In-Store,Cash,C006201
T00006993,2025-09-15,S021,P00171,3,104.02,0,In-Store,Card,C011515
T00006994,2025-09-10,S012,P00197,3,166.68,0,Online,Cash,C010590
T00006995,02-03-2025,S017,P00180,4,409.38,0,Online,Card,
T00006996,22-06-2025,S024,P00382,3,8.0,0,In-Store,Card,
T00006997,2025-09-19,S018,P00241,2,408.77,0,In-Store,Card,C002399
T00006998,07/23/2025,S008,P00336,4,93.69,1,In-Store,Card,C000369
T00006999,10/12/2025,S021,P00303,3,20.64,0,In-Store,Cash,C003298
T00007000,03/11/2025,S006,P00266,1,55.97,1,Online,Card,C003153
T00007001,2025/07/26,S010,P00037,1,540.03,0,In-Store,Wallet,C003216
T00007002,2025-11-17,S017,P00062,4,900.1,0,In-Store,Cash,
T00007003,2025-03-05,S012,P00194,1,106.12,0,Online,Card,C000234
T00007004,2025/09/05,S022,P00335,4,392.83,0,In-Store,Cash,C005435
T00007005,2025/05/19,S007,P00006,3,184.57,0,In-Store,Cash,C005064
T00007006,2025/01/23,S017,P00334,1,146.19,0,In-Store,Card,C010153
T00007007,06/01/2025,S006,P00201,2,484.03,0,In-Store,Card,C011077
T00007008,2025/03/08,S015,P00220,3,251.0,0,Online,Card,C009248
T00007009,2025-02-02,S024,P00174,1,2015.98,0,Online,EFT,C011720
T00007010,07/10/2025,S025,P00192,2,91.41,0,Click&Collect,Cash,C009098
T00007011,03/27/2025,S020,P00025,4,197.13,1,In-Store,Card,C008301
T00007012,2025/02/15,S016,P00177,4,1785.86,0,Click&Collect,Card,C001260
T00007013,11/07/2025,S012,P00142,1,703.93,0,In-Store,Card,C004502
T00007014,26-01-2025,S008,P00168,3,1185.78,0,In-Store,Card,C003450
T00007015,23-07-2025,S001,P00113,4,2137.26,0,In-Store,EFT,
T00007016,2025-05-20,S013,P00231,3,371.31,0,In-Store,Wallet,C005901
T00007017,14-08-2025,S019,P00358,3,61.38,0,Online,Card,C006907
T00007018,02/14/2025,S021,P00036,1,114.47,0,Online,Card,C011008
T00007019,29-11-2025,S024,P00176,1,1269.49,0,In-Store,Card,C007747
T00007020,01/18/2025,S005,P00101,3,1097.97,1,In-Store,Card,C000849
T00007021,2025/10/25,S024,P00036,4,95.02,1,Online,Cash,C009470
T00007022,2025-09-20,S007,P00305,3,14.4,0,Online,Card,
T00007023,2025/01/13,S018,P00161,1,135.62,0,In-Store,Card,C005929
T00007024,2025-03-30,S019,P00211,3,392.01,0,In-Store,Card,C000038
T00007025,09/08/2025,S017,P00257,3,250.24,0,Online,Cash,C006675
T00007026,2025-06-29,S011,P00080,3,132.22,0,In-Store,Card,C006381
T00007027,19-11-2025,S004,P00367,2,12.55,0,Click&Collect,Card,C007984
T00007028,02/10/2025,S013,P00359,4,1886.1,0,Online,EFT,C007634
T00007029,02/18/2025,S003,P00350,1,118.46,0,In-Store,Card,C007906
T00007030,05/30/2025,S016,P00112,4,1472.63,0,In-Store,EFT,C007968
T00007031,2025/12/09,S007,P00176,2,900.9,1,Click&Collect,Card,C011435
T00007032,2025-08-25,S005,P00109,1,34.34,0,In-Store,Card,C003396
T00007033,2025-12-13,S015,P00254,1,1363.27,0,Online,Cash,C003830
T00007034,2025/05/12,S007,P00118,2,229.25,0,In-Store,Card,C003311
T00007035,2025-09-29,S023,P00387,4,325.89,1,Click&Collect,Card,C007195
T00007036,24-01-2025,S003,P00099,1,1113.85,0,Click&Collect,EFT,C010324
T00007037,2025-03-03,S022,P00060,3,105.06,0,In-Store,Card,C002755
T00007038,06/16/2025,S020,P00196,3,220.2,0,Online,Card,C004248
T00007039,2025/08/27,S008,P00354,3,125.18,0,In-Store,Card,C000340
T00007040,2025-07-28,S015,P00012,1,350.81,0,In-Store,Card,
T00007041,12-10-2025,S010,P00339,3,28.59,0,Click&Collect,Card,C003593
T00007042,26-11-2025,S006,P00326,1,584.79,1,In-Store,EFT,C005252
T00007043,2025-08-31,S008,P00366,4,368.16,0,In-Store,EFT,
T00007044,07-08-2025,S009,P00222,2,144.09,1,In-Store,Card,C001665
T00007045,2025-04-23,S014,P00387,3,452.24,0,In-Store,Cash,C001718
T00007046,2025-11-15,S015,P00162,2,873.36,1,In-Store,Card,
T00007047,09/25/2025,S021,P00066,4,1119.85,0,In-Store,Card,C010452
T00007048,2025-12-06,S015,P00008,2,84.79,0,In-Store,EFT,C004459
T00007049,2025-12-22,S020,P00225,2,1124.99,1,In-Store,Card,C008440
T00007050,12-09-2025,S024,P00024,4,38.41,0,Online,Card,
T00007051,2025/04/16,S023,P00067,4,666.16,0,In-Store,Card,C008222
T00007052,11/01/2025,S011,P00385,1,217.54,0,In-Store,Card,
T00007053,08/14/2025,S014,P00109,3,27.93,1,In-Store,Cash,C007141
T00007054,2025-06-25,S021,P00068,4,1662.89,0,In-Store,Card,C005242
T00007055,25-07-2025,S017,P00318,2,851.72,0,Click&Collect,Wallet,C010109
T00007056,2025-06-11,S004,P00126,3,308.27,0,In-Store,Cash,C006036
T00007057,2025-04-19,S024,P00352,3,174.59,0,In-Store,Cash,C011344
T00007058,2025/05/07,S020,P00113,2,2016.29,0,In-Store,Cash,C008424
T00007059,2025-02-03,S017,P00183,3,485.07,0,In-Store,Card,C010851
T00007060,2025/12/05,S025,P00013,3,128.44,1,In-Store,EFT,C008199
T00007061,2025-01-24,S005,P00300,2,1084.33,1,In-Store,Card,C005162
T00007062,2025-04-29,S023,P00363,4,164.73,0,Click&Collect,Card,C005953
T00007063,2025/06/09,S009,P00082,3,128.37,0,Online,EFT,C006653
T00007064,2025-02-08,S021,P00266,4,85.55,0,Online,Cash,C006137
T00007065,2025/01/06,S002,P00182,1,1604.47,0,In-Store,Card,C005364
T00007066,2025-10-31,S014,P00348,3,278.84,0,In-Store,Card,
T00007067,20-05-2025,S003,P00002,2,132.98,0,In-Store,Card,
T00007068,2025/08/27,S024,P00386,3,1420.98,0,Online,Card,
T00007069,2025/08/20,S013,P00312,1,157.36,0,In-Store,Card,C003357
T00007070,04-01-2025,S022,P00204,2,340.19,0,Click&Collect,Card,C006182
T00007071,2025-12-11,S019,P00107,1,1039.03,0,In-Store,EFT,C001517
T00007072,10/15/2025,S013,P00112,3,1559.69,0,Online,Cash,C004842
T00007073,2025-03-21,S005,P00014,4,317.53,0,In-Store,Card,C010303
T00007074,07/13/2025,S012,P00030,1,1171.26,0,In-Store,Card,C002307
T00007075,2025/03/24,S009,P00141,2,50.03,0,In-Store,Cash,
T00007076,11/11/2025,S007,P00251,4,364.0,0,In-Store,Card,C007883
T00007077,2025/09/06,S009,P00144,3,1153.74,0,In-Store,Wallet,C001038
T00007078,2025-06-24,S006,P00033,2,1842.71,0,In-Store,Card,C008440
T00007079,04/25/2025,S022,P00288,3,19.03,0,In-Store,EFT,
T00007080,12/21/2025,S023,P00045,3,833.09,0,Online,Card,
T00007081,2025/12/14,S005,P00147,3,199.63,0,In-Store,Card,C007510
T00007082,28-02-2025,S006,P00392,4,77.26,0,In-Store,Card,C010673
T00007083,2025-09-29,S001,P00121,2,743.78,0,Click&Collect,EFT,C000385
T00007084,19-08-2025,S011,P00143,4,81.14,0,Online,Card,C000555
T00007085,2025-07-27,S016,P00004,1,625.2,1,In-Store,Cash,C005694
T00007086,2025-09-17,S007,P00014,2,341.21,0,In-Store,Card,C008750
T00007087,11-10-2025,S014,P00313,3,471.35,0,In-Store,Card,C008052
T00007088,2025/09/29,S009,P00098,4,2315.83,0,In-Store,Card,
T00007089,09/22/2025,S001,P00030,3,1323.18,0,In-Store,Card,C006892
T00007090,16-03-2025,S006,P00361,4,328.0,0,Online,Card,C008847
T00007091,07/14/2025,S020,P00138,2,108.22,0,In-Store,Cash,C010880
T00007092,2025/05/13,S023,P00044,4,297.46,1,In-Store,Wallet,C009161
T00007093,2025/06/25,S011,P00099,4,1228.51,0,In-Store,Card,C011442
T00007094,27-10-2025,S015,P00059,4,1395.84,0,In-Store,Card,C002002
T00007095,12/01/2025,S014,P00383,2,954.93,0,In-Store,Cash,C011678
T00007096,2025-06-22,S008,P00318,4,996.94,0,Online,Card,C005300
T00007097,25-04-2025,S017,P00243,1,1868.46,0,In-Store,EFT,C003422
T00007098,06/12/2025,S011,P00290,4,193.07,0,In-Store,Card,C008631
T00007099,26-01-2025,S002,P00012,1,379.38,0,In-Store,Card,C004945
T00007100,03/08/2025,S010,P00176,4,1037.16,1,Online,Cash,
T00007101,02-07-2025,S005,P00271,4,426.4,0,In-Store,Cash,C007688
T00007102,2025-01-12,S012,P00302,2,189.74,0,Online,EFT,C000986
T00007103,2025-02-24,S012,P00354,3,111.97,0,Click&Collect,Card,C005731
T00007104,2025-12-12,S012,P00322,2,841.0,0,In-Store,Card,C010876
T00007105,01/04/2025,S005,P00268,4,92.68,1,In-Store,Card,C001106
T00007106,2025/04/07,S024,P00067,4,718.8,0,In-Store,EFT,C008981
T00007107,23-05-2025,S003,P00210,4,377.13,0,In-Store,Card,C010441
T00007108,04/03/2025,S008,P00211,4,373.13,0,Online,Cash,C009140
T00007109,02/05/2025,S009,P00131,3,114.59,1,In-Store,Card,C007830
T00007110,02-06-2025,S012,P00244,4,1709.78,0,In-Store,EFT,C011688
T00007111,01/17/2025,S011,P00248,1,382.68,0,In-Store,Card,C008688
T00007112,04-10-2025,S025,P00313,3,366.67,1,In-Store,Wallet,
T00007113,2025/03/14,S022,P00017,4,1508.78,0,In-Store,Card,C005238
T00007114,2025/02/19,S002,P00086,2,29.76,0,In-Store,Card,C005556
T00007115,05/19/2025,S015,P00090,1,1669.84,0,In-Store,Cash,C004129
T00007116,02-12-2025,S013,P00093,3,36.3,0,In-Store,Card,C011466
T00007117,2025-10-15,S024,P00369,3,1096.71,1,In-Store,Card,C001197
T00007118,2025/07/15,S009,P00126,1,443.6,0,Click&Collect,Card,C005291
T00007119,01/28/2025,S012,P00285,1,1212.77,0,In-Store,Card,C007611
T00007120,2025/05/01,S024,P00354,4,131.02,0,Click&Collect,Card,
T00007121,2025/12/11,S012,P00038,2,174.47,0,In-Store,Card,C006967
T00007122,2025-12-06,S016,P00315,3,404.52,0,Click&Collect,Card,C003591
T00007123,03-10-2025,S008,P00269,3,1718.7,0,In-Store,Cash,C001558
T00007124,15-06-2025,S020,P00393,4,44.77,0,In-Store,Card,
T00007125,07/06/2025,S003,P00360,3,331.55,1,In-Store,EFT,C002414
T00007126,2025/02/22,S025,P00118,1,234.71,0,Online,Wallet,C002232
T00007127,02-02-2025,S005,P00269,4,1629.9,0,Online,Cash,C004856
T00007128,26-09-2025,S015,P00082,3,148.54,0,In-Store,Card,C000960
