txn_id,date,store_id,product_id,qty,unit_price,promo_applied,channel,payment_method,cust_id,gender,age,cust_region,cust_city,revenue
T00016286,2025-05-28,S004,P00110,4,705.63,0,In-Store,Wallet,C009855,M,42.0,Northern Cape,Kimberley,2822.52
T00016287,2025-02-28,S008,P00195,4,738.42,0,Online,Card,,,,,,2953.68
T00016288,2025-05-08,S008,P00017,1,1413.65,0,In-Store,Card,C001787,F,29.0,Mpumalanga,Nelspruit,1413.65
T00016294,2025-12-11,S013,P00399,3,473.42,0,In-Store,EFT,C011271,F,40.0,Gauteng,Soweto,1420.26
T00016295,2025-07-09,S010,P00386,2,1469.77,0,Online,Cash,C001221,X,47.0,Mpumalanga,Nelspruit,2939.54
T00016296,2025-10-27,S005,P00147,3,186.34,0,In-Store,Card,C007230,M,21.0,Eastern Cape,East London,559.02
T00016297,2025-03-29,S002,P00208,4,1073.56,0,In-Store,Card,C002168,F,40.0,Eastern Cape,Gqeberha,4294.24
T00016301,2025-12-13,S008,P00257,4,182.53,1,In-Store,Card,C005097,M,18.0,North West,Rustenburg,730.12
T00016302,2025-05-08,S006,P00063,4,298.84,1,In-Store,Card,C004528,F,53.0,Free State,Bloemfontein,1195.36
T00016304,2025-11-09,S018,P00377,2,1890.3,0,In-Store,EFT,C003412,M,33.0,North West,Rustenburg,3780.6
T00016306,2025-04-02,S014,P00201,4,445.98,0,In-Store,Wallet,C005320,M,23.0,Free State,Bloemfontein,1783.92
T00016309,2025-11-03,S007,P00285,4,1263.68,0,In-Store,EFT,C011981,M,38.0,Mpumalanga,Nelspruit,5054.72
T00016313,2025-01-11,S018,P00098,3,2469.05,0,Online,Card,C002683,X,30.0,Eastern Cape,East London,7407.15
T00016317,2025-04-28,S025,P00088,1,1880.67,0,In-Store,Card,C002601,M,50.0,Free State,Bloemfontein,1880.67
T00016319,2025-10-04,S021,P00220,1,297.41,0,In-Store,Cash,C007964,M,37.0,Northern Cape,Kimberley,297.41
T00016326,2025-03-08,S007,P00037,1,538.4,0,Online,Card,C000391,F,26.0,Western Cape,Cape Town,538.4
T00016332,2025-12-04,S016,P00272,3,510.35,1,In-Store,EFT,C009463,M,20.0,North West,Rustenburg,1531.05
T00016337,2025-07-02,S009,P00287,2,111.87,1,Click&Collect,Card,C001173,M,24.0,Northern Cape,Kimberley,223.74
T00016338,2025-06-24,S025,P00183,3,539.05,0,In-Store,Card,C001422,M,33.0,Northern Cape,Kimberley,1617.15
T00016354,2025-02-22,S007,P00002,3,104.48,0,Online,Wallet,C005033,M,60.0,Eastern Cape,East London,313.44
T00016358,2025-08-29,S004,P00261,3,529.54,0,In-Store,Card,C005370,X,44.0,Western Cape,Cape Town,1588.62
T00016363,2025-04-28,S023,P00364,3,270.93,0,In-Store,Cash,C004867,F,56.0,Western Cape,Paarl,812.79
T00016366,2025-05-10,S012,P00273,1,177.64,0,Online,Cash,,,,,,177.64
T00016370,2025-01-28,S003,P00008,1,76.72,0,Online,Card,C000165,M,16.0,North West,Rustenburg,76.72
T00016372,2025-09-26,S008,P00310,2,1361.01,0,In-Store,Card,C003288,M,19.0,Gauteng,Midrand,2722.02
T00016374,2025-01-09,S007,P00031,3,1089.52,0,In-Store,Card,,,,,,3268.56
T00016390,2025-08-13,S020,P00190,4,178.29,0,In-Store,Card,C001027,F,26.0,KwaZulu-Natal,Durban,713.16
T00016392,2025-02-08,S018,P00138,1,93.32,0,Online,Cash,C000632,M,24.0,Gauteng,Pretoria,93.32
T00016394,2025-02-02,S017,P00071,3,325.02,0,In-Store,Card,C007708,M,41.0,Eastern Cape,Gqeberha,975.06
T00016402,2025-05-28,S001,P00065,3,1091.64,0,In-Store,Card,,,,,,3274.92
T00016407,2025-10-19,S009,P00313,2,473.92,0,Online,Cash,C003318,M,18.0,Limpopo,Polokwane,947.84
T00016411,2025-06-12,S011,P00381,3,59.92,0,In-Store,Card,,,,,,179.76
T00016412,2025-07-18,S016,P00188,2,823.28,0,Online,Card,C003097,M,51.0,KwaZulu-Natal,Pietermaritzburg,1646.56
T00016416,2025-01-12,S005,P00145,3,396.2,0,Click&Collect,Card,C004988,F,32.0,Northern Cape,Kimberley,1188.6
T00016417,2025-07-14,S022,P00064,2,165.96,0,In-Store,Card,C011004,F,33.0,Mpumalanga,Nelspruit,331.92
T00016418,2025-06-05,S009,P00272,4,405.25,1,In-Store,Card,C008581,F,16.0,Limpopo,Polokwane,1621.0
T00016423,2025-11-23,S008,P00358,4,52.16,0,In-Store,Card,C010936,F,34.0,KwaZulu-Natal,Pietermaritzburg,208.64
T00016436,2025-02-01,S014,P00247,2,1640.36,1,Online,Card,C000487,M,23.0,Western Cape,Cape Town,3280.72
T00016438,2025-10-11,S024,P00231,2,475.11,0,In-Store,Card,C004337,F,20.0,Western Cape,Paarl,950.22
T00016442,2025-06-13,S018,P00179,4,1087.94,0,In-Store,Card,,,,,,4351.76
T00016452,2025-07-08,S024,P00235,4,312.9,1,Click&Collect,Cash,C008136,F,22.0,North West,Rustenburg,1251.6
T00016455,2025-08-05,S004,P00322,4,885.62,0,In-Store,Card,C011291,F,44.0,Northern Cape,Kimberley,3542.48
T00016457,2025-07-14,S016,P00244,2,2073.75,0,In-Store,Card,C002968,M,45.0,Northern Cape,Kimberley,4147.5
T00016458,2025-01-10,S004,P00011,4,1478.24,0,In-Store,Cash,C009822,F,46.0,Free State,Bloemfontein,5912.96
T00016461,2025-04-02,S010,P00135,2,655.26,0,In-Store,Card,C009733,M,52.0,Eastern Cape,Gqeberha,1310.52
T00016463,2025-08-30,S025,P00062,1,983.46,0,In-Store,EFT,C011292,M,36.0,KwaZulu-Natal,Pietermaritzburg,983.46
T00016464,2025-08-21,S016,P00351,1,621.02,1,In-Store,Card,C007973,F,42.0,Northern Cape,Kimberley,621.02
T00016469,2025-11-17,S019,P00093,4,37.18,0,In-Store,Card,C010639,M,25.0,Mpumalanga,Nelspruit,148.72
T00016471,2025-07-17,S009,P00223,2,712.5,1,In-Store,Cash,,,,,,1425.0
T00016475,2025-12-12,S022,P00031,1,1240.21,0,Online,Card,C011949,F,33.0,Mpumalanga,Nelspruit,1240.21
T00016482,2025-06-22,S006,P00364,4,219.57,0,In-Store,EFT,C010544,X,34.0,North West,Rustenburg,878.28
T00016486,2025-09-07,S011,P00358,3,50.83,0,In-Store,Card,C002278,M,25.0,Mpumalanga,Nelspruit,152.49
T00016490,2025-08-19,S006,P00123,4,40.39,0,In-Store,Cash,C006892,M,32.0,Limpopo,Polokwane,161.56
T00016494,2025-05-30,S003,P00176,2,1126.84,1,Online,Cash,C006946,F,44.0,Eastern Cape,East London,2253.68
T00016495,2025-09-23,S019,P00004,4,478.17,1,In-Store,Card,,,,,,1912.68
T00016496,2025-10-16,S012,P00191,3,1785.78,1,In-Store,EFT,C002171,M,30.0,Eastern Cape,East London,5357.34
T00016497,2025-08-28,S025,P00163,4,454.76,0,Online,Cash,C000324,F,28.0,North West,Rustenburg,1819.04
T00016502,2025-12-23,S019,P00333,3,19.12,0,Click&Collect,EFT,C000489,M,24.0,Northern Cape,Kimberley,57.36
T00016505,2025-05-20,S013,P00188,2,785.34,0,Online,Card,,,,,,1570.68
T00016506,2025-02-07,S013,P00139,3,1035.76,0,In-Store,Card,C004478,F,39.0,Limpopo,Polokwane,3107.28
T00016507,2025-01-27,S007,P00356,3,926.13,1,Online,Card,C010625,M,41.0,Eastern Cape,East London,2778.39
T00016516,2025-08-19,S010,P00310,1,1085.09,0,In-Store,Cash,C007246,M,29.0,Eastern Cape,Gqeberha,1085.09
T00016517,2025-04-27,S021,P00342,3,73.8,0,In-Store,Card,C003275,M,22.0,Free State,Bloemfontein,221.4
T00016518,2025-10-22,S004,P00310,4,1235.25,0,In-Store,Cash,C003241,F,23.0,Western Cape,Cape Town,4941.0
T00016522,2025-12-20,S025,P00101,1,1416.39,0,In-Store,Card,,,,,,1416.39
T00016529,2025-12-16,S014,P00168,3,1596.19,0,Click&Collect,Cash,C009315,M,41.0,Gauteng,Midrand,4788.57
T00016532,2025-11-25,S006,P00002,2,116.07,0,In-Store,Card,C004423,F,42.0,Northern Cape,Kimberley,232.14
T00016535,2025-07-23,S014,P00014,1,334.95,0,In-Store,Cash,C005662,M,39.0,Northern Cape,Kimberley,334.95
T00016536,2025-08-23,S025,P00022,1,160.17,0,In-Store,Cash,C009953,F,26.0,Western Cape,Stellenbosch,160.17
T00016541,2025-08-17,S015,P00237,2,834.51,1,In-Store,Card,C000535,F,19.0,North West,Rustenburg,1669.02
T00016542,2025-08-01,S002,P00218,1,818.91,0,Online,Cash,C006042,M,36.0,Eastern Cape,Gqeberha,818.91
T00016543,2025-08-30,S007,P00113,4,1974.7,0,In-Store,Card,C004407,F,34.0,Free State,Bloemfontein,7898.8
T00016557,2025-06-29,S001,P00252,4,122.29,0,In-Store,Card,C011617,M,23.0,Eastern Cape,East London,489.16
T00016561,2025-11-06,S021,P00036,1,95.87,0,In-Store,Card,C010089,M,33.0,Limpopo,Polokwane,95.87
T00016563,2025-06-08,S009,P00216,3,535.5,1,In-Store,Card,C003081,M,25.0,Eastern Cape,East London,1606.5
T00016565,2025-12-03,S023,P00001,3,452.12,0,Online,Cash,C006908,F,26.0,Eastern Cape,Gqeberha,1356.36
T00016572,2025-09-26,S016,P00249,2,209.66,0,In-Store,Cash,C004885,F,16.0,Northern Cape,Kimberley,419.32
T00016574,2025-03-04,S002,P00082,3,112.05,0,In-Store,Card,C003245,F,25.0,Eastern Cape,East London,336.15
T00016580,2025-10-17,S017,P00380,1,2640.86,0,Click&Collect,Card,C011077,M,33.0,Gauteng,Soweto,2640.86
T00016581,2025-06-15,S006,P00006,4,209.1,0,In-Store,Cash,C001441,M,38.0,North West,Rustenburg,836.4
T00016590,2025-08-16,S022,P00357,1,288.01,1,In-Store,Card,C005622,F,26.0,Northern Cape,Kimberley,288.01
T00016592,2025-10-31,S018,P00326,4,770.84,0,Click&Collect,EFT,,,,,,3083.36
T00016596,2025-06-26,S017,P00169,4,499.19,0,Online,Wallet,C003007,M,24.0,Western Cape,Stellenbosch,1996.76
T00016597,2025-12-01,S021,P00355,2,2625.0,0,In-Store,Card,C011287,F,51.0,KwaZulu-Natal,Pietermaritzburg,5250.0
T00016599,2025-07-13,S015,P00066,4,865.06,1,In-Store,EFT,C010359,F,29.0,North West,Rustenburg,3460.24
T00016615,2025-11-07,S006,P00138,2,112.31,0,In-Store,Card,,,,,,224.62
T00016619,2025-09-01,S005,P00173,3,1791.58,0,Click&Collect,EFT,C009943,F,29.0,Free State,Bloemfontein,5374.74
T00016623,2025-06-09,S015,P00010,3,1546.58,0,Click&Collect,Cash,C004484,M,48.0,Gauteng,Pretoria,4639.74
T00016629,2025-09-26,S003,P00327,1,998.04,0,In-Store,Cash,,,,,,998.04
T00016630,2025-08-13,S007,P00273,1,129.87,1,Online,Cash,C001735,M,40.0,KwaZulu-Natal,Durban,129.87
T00016631,2025-02-15,S005,P00100,2,565.48,0,In-Store,EFT,C005286,M,40.0,KwaZulu-Natal,Pietermaritzburg,1130.96
T00016633,2025-05-22,S009,P00044,1,313.7,0,Online,Card,C011201,F,32.0,Eastern Cape,East London,313.7
T00016635,2025-03-03,S018,P00082,1,124.2,0,Click&Collect,Wallet,,,,,,124.2
T00016641,2025-07-02,S010,P00144,3,1066.39,0,In-Store,Cash,C004235,M,37.0,Gauteng,Midrand,3199.17
T00016643,2025-09-09,S006,P00207,3,345.15,0,Online,EFT,C006084,M,50.0,KwaZulu-Natal,Pietermaritzburg,1035.45
T00016644,2025-04-15,S022,P00195,4,761.28,0,In-Store,Card,C001577,M,51.0,KwaZulu-Natal,Durban,3045.12
T00016645,2025-07-31,S020,P00150,1,61.13,0,Click&Collect,Card,C011780,M,22.0,KwaZulu-Natal,Durban,61.13
T00016649,2025-08-18,S017,P00036,1,100.21,0,In-Store,Cash,C002002,F,25.0,Limpopo,Polokwane,100.21
T00016659,2025-04-09,S011,P00324,3,73.86,0,In-Store,Card,C005294,F,29.0,Eastern Cape,Gqeberha,221.58
T00016660,2025-04-21,S011,P00195,2,813.48,0,In-Store,Card,C004790,F,34.0,Gauteng,Pretoria,1626.96
T00016661,2025-07-20,S011,P00219,1,1453.9,0,In-Store,EFT,,,,,,1453.9
T00016667,2025-12-29,S011,P00009,2,628.48,0,In-Store,Cash,C001499,M,16.0,Mpumalanga,Nelspruit,1256.96
T00016674,2025-01-25,S009,P00323,4,39.4,0,In-Store,Cash,,,,,,157.6
T00016678,2025-07-12,S003,P00241,4,483.4,0,Click&Collect,Card,,,,,,1933.6
T00016681,2025-03-24,S018,P00036,3,87.36,0,In-Store,Cash,C000078,F,24.0,Limpopo,Polokwane,262.08
T00016688,2025-06-19,S018,P00141,2,54.64,0,Online,Card,C009526,M,44.0,North West,Rustenburg,109.28
T00016692,2025-09-15,S014,P00014,1,313.53,0,In-Store,Cash,,,,,,313.53
T00016695,2025-01-25,S012,P00015,3,909.8,0,In-Store,Card,C001860,M,39.0,KwaZulu-Natal,Pietermaritzburg,2729.4
T00016699,2025-07-05,S012,P00375,4,506.59,0,Online,Cash,C003839,M,35.0,Northern Cape,Kimberley,2026.36
T00016701,2025-10-25,S008,P00385,1,237.33,0,In-Store,Wallet,C010958,F,44.0,Mpumalanga,Nelspruit,237.33
T00016705,2025-07-07,S006,P00102,2,105.01,0,Online,Card,C009800,M,27.0,Western Cape,Cape Town,210.02
T00016706,2025-03-04,S018,P00088,4,1833.2,0,In-Store,Cash,,,,,,7332.8
T00016707,2025-11-23,S021,P00173,4,1874.73,0,In-Store,Cash,C009688,M,33.0,Limpopo,Polokwane,7498.92
T00016710,2025-06-13,S016,P00019,2,16.43,0,In-Store,EFT,C001467,M,31.0,Free State,Bloemfontein,32.86
T00016713,2025-03-02,S024,P00104,3,474.44,0,Click&Collect,Card,C006978,F,36.0,Limpopo,Polokwane,1423.32
T00016722,2025-10-10,S019,P00376,1,273.49,0,In-Store,Cash,C002698,F,23.0,KwaZulu-Natal,Durban,273.49
T00016739,2025-02-22,S006,P00042,1,847.34,0,In-Store,Card,C003459,X,23.0,Gauteng,Soweto,847.34
T00016746,2025-06-18,S024,P00193,3,1133.12,1,Online,Card,,,,,,3399.36
T00016749,2025-12-15,S024,P00400,3,563.18,0,In-Store,Cash,C011429,F,35.0,KwaZulu-Natal,Durban,1689.54
T00016754,2025-06-05,S006,P00053,1,1286.09,0,In-Store,Card,,,,,,1286.09
T00016756,2025-09-08,S022,P00080,2,141.27,0,In-Store,Cash,C007566,M,69.0,KwaZulu-Natal,Pietermaritzburg,282.54
T00016759,2025-02-16,S013,P00233,1,40.62,0,In-Store,Card,C008364,F,30.0,KwaZulu-Natal,Durban,40.62
T00016767,2025-09-13,S006,P00257,1,240.72,0,In-Store,Card,C011488,M,32.0,Free State,Bloemfontein,240.72
T00016771,2025-10-04,S006,P00124,3,1285.43,0,Online,Cash,C004849,M,52.0,North West,Rustenburg,3856.29
T00016772,2025-04-10,S015,P00319,4,1816.13,0,In-Store,Card,C005734,M,40.0,Western Cape,Paarl,7264.52
T00016780,2025-12-29,S024,P00361,4,394.15,0,In-Store,Cash,,,,,,1576.6
T00016785,2025-03-09,S010,P00026,3,101.89,0,In-Store,Card,C006897,F,55.0,Western Cape,Stellenbosch,305.67
T00016793,2025-11-27,S005,P00369,1,1150.81,0,Online,Cash,C009551,M,43.0,Free State,Bloemfontein,1150.81
T00016794,2025-08-13,S011,P00174,1,1914.34,0,In-Store,Card,,,,,,1914.34
T00016796,2025-06-11,S010,P00029,1,619.85,0,In-Store,Cash,C002701,F,35.0,Gauteng,Midrand,619.85
T00016798,2025-02-06,S022,P00048,2,1350.65,0,In-Store,Card,C011346,F,21.0,North West,Rustenburg,2701.3
T00016802,2025-04-09,S018,P00227,4,110.24,1,In-Store,Card,C004590,F,31.0,Northern Cape,Kimberley,440.96
T00016803,2025-03-18,S006,P00226,4,543.44,0,In-Store,Card,C011075,F,37.0,Northern Cape,Kimberley,2173.76
T00016805,2025-05-18,S014,P00065,3,1027.91,0,In-Store,Card,,,,,,3083.73
T00016806,2025-04-06,S006,P00397,4,895.85,0,In-Store,Card,C011620,F,51.0,KwaZulu-Natal,Pietermaritzburg,3583.4
T00016814,2025-06-21,S002,P00079,1,1490.13,0,Click&Collect,Wallet,C003279,M,55.0,Gauteng,Soweto,1490.13
T00016819,2025-07-31,S003,P00071,1,362.09,0,In-Store,Card,C011992,F,32.0,North West,Rustenburg,362.09
T00016820,2025-08-01,S007,P00322,1,931.46,0,In-Store,Cash,C005806,F,38.0,KwaZulu-Natal,Durban,931.46
T00016822,2025-04-21,S020,P00337,1,26.87,1,Online,Card,C009111,M,41.0,Eastern Cape,Gqeberha,26.87
T00016826,2025-03-21,S007,P00318,3,841.51,0,In-Store,Card,C002884,M,20.0,Gauteng,Midrand,2524.53
T00016830,2025-07-17,S016,P00211,2,346.2,0,In-Store,Card,C003933,M,21.0,Western Cape,Stellenbosch,692.4
T00016832,2025-02-27,S024,P00194,4,105.17,0,In-Store,Cash,,,,,,420.68
T00016833,2025-11-29,S013,P00262,2,696.02,0,In-Store,Card,C008147,F,46.0,Western Cape,Paarl,1392.04
T00016835,2025-08-05,S017,P00340,1,123.07,0,In-Store,Card,C008390,F,36.0,Mpumalanga,Nelspruit,123.07
T00016838,2025-08-19,S005,P00077,2,316.83,0,In-Store,Cash,C008766,M,46.0,KwaZulu-Natal,Durban,633.66
T00016839,2025-03-09,S006,P00120,1,71.62,0,In-Store,Cash,C004361,M,41.0,Western Cape,Cape Town,71.62
T00016840,2025-08-11,S005,P00012,2,397.82,0,In-Store,Card,C009735,M,19.0,Free State,Bloemfontein,795.64
T00016841,2025-10-30,S014,P00247,1,1971.55,0,In-Store,Card,C010028,M,39.0,Eastern Cape,Gqeberha,1971.55
T00016848,2025-10-16,S020,P00352,2,174.52,0,In-Store,Card,,,,,,349.04
T00016850,2025-12-12,S018,P00201,2,506.69,0,In-Store,Cash,C010428,F,26.0,Western Cape,Stellenbosch,1013.38
T00016852,2025-11-13,S010,P00278,3,116.08,0,In-Store,Card,C002315,M,29.0,Free State,Bloemfontein,348.24
T00016858,2025-04-19,S016,P00170,3,833.2,0,In-Store,Card,,,,,,2499.6
T00016862,2025-06-03,S017,P00256,2,79.64,0,In-Store,Card,C005580,F,42.0,Mpumalanga,Nelspruit,159.28
T00016866,2025-06-23,S024,P00391,1,87.8,1,Click&Collect,Card,C001845,M,65.0,Limpopo,Polokwane,87.8
T00016867,2025-03-29,S014,P00216,3,703.44,0,In-Store,Card,C004643,M,34.0,KwaZulu-Natal,Pietermaritzburg,2110.32
T00016878,2025-02-27,S023,P00357,2,372.0,1,In-Store,Wallet,C004391,F,33.0,Free State,Bloemfontein,744.0
T00016879,2025-04-14,S001,P00232,2,2014.33,0,Click&Collect,Card,,,,,,4028.66
T00016882,2025-01-28,S021,P00337,1,26.6,1,In-Store,EFT,,,,,,26.6
T00016885,2025-05-28,S017,P00219,2,1286.38,0,In-Store,Card,C010428,F,26.0,Western Cape,Stellenbosch,2572.76
T00016886,2025-12-02,S001,P00389,1,85.76,0,In-Store,Card,C007110,M,34.0,KwaZulu-Natal,Durban,85.76
T00016891,2025-02-06,S019,P00054,1,454.26,0,Online,EFT,,,,,,454.26
T00016894,2025-10-07,S016,P00126,2,388.83,0,In-Store,Card,C009266,M,16.0,Gauteng,Pretoria,777.66
T00016895,2025-08-31,S006,P00385,1,241.74,0,In-Store,Card,C000732,M,19.0,Gauteng,Pretoria,241.74
T00016905,2025-09-20,S018,P00360,1,436.46,0,In-Store,EFT,,,,,,436.46
T00016918,2025-11-28,S013,P00100,4,542.39,0,Online,Cash,C005470,X,26.0,Mpumalanga,Nelspruit,2169.56
T00016925,2025-11-26,S012,P00260,2,86.59,0,In-Store,Wallet,,,,,,173.18
T00016931,2025-10-07,S015,P00077,1,319.05,0,In-Store,Cash,,,,,,319.05
T00016935,2025-05-16,S016,P00317,2,935.81,0,Click&Collect,Card,C007665,M,45.0,Free State,Bloemfontein,1871.62
T00016940,2025-06-27,S010,P00164,3,342.61,0,Online,EFT,C010857,F,48.0,Northern Cape,Kimberley,1027.83
T00016946,2025-02-22,S014,P00116,2,229.58,1,In-Store,Card,C000227,M,36.0,Limpopo,Polokwane,459.16
T00016948,2025-03-17,S019,P00255,3,132.02,0,In-Store,Cash,C005995,M,32.0,Free State,Bloemfontein,396.06
T00016949,2025-06-21,S017,P00298,1,19.8,0,In-Store,Card,C000145,F,19.0,Limpopo,Polokwane,19.8
T00016951,2025-09-23,S016,P00067,2,489.33,1,In-Store,EFT,C000893,M,28.0,Limpopo,Polokwane,978.66
T00016952,2025-09-21,S020,P00316,3,79.29,0,In-Store,Card,C002348,F,28.0,Mpumalanga,Nelspruit,237.87
T00016966,2025-09-26,S025,P00298,2,15.11,1,In-Store,Card,,,,,,30.22
T00016970,2025-08-06,S024,P00367,2,11.3,0,In-Store,Card,,,,,,22.6
T00016975,2025-03-01,S016,P00059,2,1605.55,0,Click&Collect,Card,C010576,F,31.0,Gauteng,Pretoria,3211.1
T00016979,2025-11-19,S013,P00006,3,193.95,0,In-Store,Card,C000294,F,30.0,Limpopo,Polokwane,581.85
T00016986,2025-03-08,S022,P00278,4,105.78,0,In-Store,Card,C003523,M,16.0,Free State,Bloemfontein,423.12
T00016989,2025-02-21,S007,P00152,2,111.44,0,In-Store,EFT,C001848,M,19.0,Limpopo,Polokwane,222.88
T00016990,2025-10-06,S014,P00165,2,10.05,0,In-Store,Card,,,,,,20.1
T00016995,2025-11-17,S008,P00209,3,631.5,0,In-Store,Card,C010438,M,48.0,North West,Rustenburg,1894.5
T00016997,2025-09-09,S009,P00120,1,63.11,0,In-Store,Card,C002118,M,23.0,Mpumalanga,Nelspruit,63.11
T00017007,2025-08-12,S015,P00243,3,2174.9,0,In-Store,Card,,,,,,6524.7
T00017010,2025-04-26,S022,P00146,3,848.94,0,In-Store,Card,C011382,F,26.0,Northern Cape,Kimberley,2546.82
T00017015,2025-08-01,S014,P00356,3,959.33,0,In-Store,Card,,,,,,2877.99
T00017018,2025-01-24,S004,P00125,1,48.39,0,In-Store,Wallet,C002194,M,50.0,Free State,Bloemfontein,48.39
T00017030,2025-06-10,S007,P00254,4,1237.29,0,Click&Collect,Card,C009352,M,16.0,Free State,Bloemfontein,4949.16
T00017041,2025-08-15,S009,P00109,1,40.09,0,In-Store,Card,C000218,M,41.0,KwaZulu-Natal,Pietermaritzburg,40.09
T00017059,2025-06-30,S013,P00016,1,359.27,0,Click&Collect,Card,C006540,M,29.0,Western Cape,Stellenbosch,359.27
T00017060,2025-06-11,S009,P00124,2,1111.45,0,In-Store,Card,C011292,M,36.0,KwaZulu-Natal,Pietermaritzburg,2222.9
T00017070,2025-06-28,S007,P00052,1,53.17,0,In-Store,Card,C001203,F,18.0,Western Cape,Stellenbosch,53.17
T00017072,2025-09-22,S004,P00023,2,941.71,0,In-Store,Card,C008212,F,41.0,Free State,Bloemfontein,1883.42
T00017073,2025-02-09,S011,P00099,1,1279.07,0,In-Store,EFT,C006803,M,36.0,Gauteng,Pretoria,1279.07
T00017078,2025-04-13,S022,P00354,1,111.05,0,In-Store,Card,C009238,X,36.0,KwaZulu-Natal,Pietermaritzburg,111.05
T00017080,2025-01-26,S025,P00140,2,438.04,0,Online,Wallet,C008309,F,44.0,North West,Rustenburg,876.08
T00017088,2025-07-29,S007,P00053,2,1293.42,0,In-Store,Wallet,C010183,M,25.0,Western Cape,Paarl,2586.84
T00017092,2025-02-20,S010,P00216,1,550.84,1,In-Store,EFT,,,,,,550.84
T00017094,2025-09-24,S016,P00041,1,1003.29,0,In-Store,Cash,,,,,,1003.29
T00017096,2025-03-01,S014,P00007,3,119.53,1,In-Store,Card,C006442,M,24.0,KwaZulu-Natal,Durban,358.59
T00017097,2025-09-04,S025,P00342,1,94.82,0,In-Store,Card,C005374,F,16.0,Limpopo,Polokwane,94.82
T00017101,2025-10-22,S021,P00125,3,48.6,0,In-Store,EFT,C002824,F,26.0,Free State,Bloemfontein,145.8
T00017104,2025-08-01,S011,P00203,2,16.68,0,In-Store,Cash,C001449,M,36.0,Mpumalanga,Nelspruit,33.36
T00017114,2025-04-12,S021,P00045,2,793.67,0,Online,Card,C003247,M,50.0,Limpopo,Polokwane,1587.34
T00017115,2025-12-10,S021,P00104,2,554.19,0,In-Store,EFT,C002470,F,38.0,Mpumalanga,Nelspruit,1108.38
T00017118,2025-12-21,S023,P00330,3,65.2,0,In-Store,EFT,C011905,M,21.0,Free State,Bloemfontein,195.6
T00017124,2025-09-13,S023,P00285,2,1033.11,0,In-Store,Card,,,,,,2066.22
T00017129,2025-02-07,S025,P00131,2,113.72,0,Click&Collect,Cash,,,,,,227.44
T00017139,2025-06-13,S012,P00102,2,113.63,0,In-Store,Card,C001767,F,22.0,Free State,Bloemfontein,227.26
T00017140,2025-09-24,S019,P00043,2,32.02,0,In-Store,Card,C008802,X,38.0,Limpopo,Polokwane,64.04
T00017143,2025-08-22,S006,P00039,3,97.2,0,In-Store,Card,C006819,F,52.0,Free State,Bloemfontein,291.6
T00017145,2025-07-14,S013,P00351,1,768.17,0,Online,Card,C009823,M,22.0,Limpopo,Polokwane,768.17
T00017147,2025-12-26,S004,P00240,2,89.07,0,In-Store,Card,C001788,M,41.0,Western Cape,Cape Town,178.14
T00017149,2025-12-05,S013,P00319,2,1579.74,0,In-Store,Card,,,,,,3159.48
T00017152,2025-11-20,S020,P00002,4,118.32,0,In-Store,Card,C003330,F,39.0,Eastern Cape,East London,473.28
T00017163,2025-09-18,S004,P00343,4,1151.34,0,In-Store,Cash,,,,,,4605.36
T00017170,2025-01-26,S009,P00029,2,594.71,1,In-Store,Cash,C002913,M,20.0,Mpumalanga,Nelspruit,1189.42
T00017175,2025-11-08,S019,P00240,3,87.7,0,In-Store,Card,,,,,,263.1
T00017176,2025-05-31,S002,P00185,2,170.38,0,Online,Cash,C000641,M,57.0,Eastern Cape,Gqeberha,340.76
T00017178,2025-11-08,S013,P00088,1,1935.13,0,In-Store,Card,C006512,F,42.0,Eastern Cape,East London,1935.13
T00017185,2025-12-18,S017,P00363,2,177.11,0,In-Store,Card,C010692,F,45.0,Gauteng,Midrand,354.22
T00017189,2025-10-24,S008,P00148,4,1206.11,0,In-Store,EFT,,,,,,4824.44
T00017192,2025-10-15,S015,P00064,3,162.0,0,Online,EFT,C008701,M,22.0,Gauteng,Soweto,486.0
T00017194,2025-06-25,S013,P00189,1,139.4,0,In-Store,Cash,C005989,F,26.0,KwaZulu-Natal,Durban,139.4
T00017198,2025-01-30,S013,P00259,1,1491.13,0,In-Store,Card,,,,,,1491.13
T00017202,2025-04-12,S007,P00282,1,365.72,0,In-Store,Wallet,C008486,M,32.0,Gauteng,Johannesburg,365.72
T00017214,2025-04-14,S024,P00261,4,594.03,0,In-Store,Card,C003641,M,37.0,North West,Rustenburg,2376.12
T00017223,2025-08-29,S008,P00151,2,1055.52,0,In-Store,Card,C008347,M,38.0,Eastern Cape,Gqeberha,2111.04
T00017229,2025-07-26,S013,P00273,1,159.07,0,Click&Collect,Card,C001525,F,32.0,Northern Cape,Kimberley,159.07
T00017232,2025-08-26,S007,P00397,1,816.19,0,Click&Collect,Card,C004904,M,28.0,Mpumalanga,Nelspruit,816.19
T00017235,2025-06-20,S007,P00202,3,1687.44,0,In-Store,EFT,C008695,F,28.0,Northern Cape,Kimberley,5062.32
T00017236,2025-05-17,S019,P00315,3,536.15,0,Click&Collect,Card,C001922,M,55.0,KwaZulu-Natal,Durban,1608.45
T00017238,2025-10-22,S011,P00075,2,728.53,1,In-Store,Card,,,,,,1457.06
T00017239,2025-08-06,S017,P00159,3,612.02,0,In-Store,Card,C002485,F,50.0,North West,Rustenburg,1836.06
